"player","position","team","bye","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg0039","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","regTds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp","status","yahooId","fbgId","cbsId","foxId","fftId","birthdate","draftYear","mflId"
"Antwan Goodley","WR","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29014,"GoodAn00",1762145,,,"1991-09-06 01:00:00",2015,12194
"Alonzo Harris","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"ACT",28926,,,,,,,12440
"Jake Kumerow","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28974,,,,,,,12443
"Khari Lee","TE","CHI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,,,,0,0.1,5.8,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28893,"LeexKh00",,,,,,12479
"Cameron Meredith","WR","CHI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28697,"MereCa98",,,,,,12465
"Levi Norwood","WR","CHI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28696,,2174834,,,"1992-06-16 01:00:00",2015,12198
"Tom Obarski","K","FA",,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28976,,2174841,,,"1993-03-12 00:00:00",2015,12418
"Jaxon Shipley","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28812,,,,,"1992-07-17 01:00:00",2015,12397
"Jameill Showers","QB","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29022,,,,,,,
"Jordan Taylor","WR","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0934659090909091,,,,0,0,3.89574007220217,,0,3.50839064649244,0,0,0,0,0,0,-0.0619318181818182,0,0,0,"ACT",28727,"TaylJo01",2174863,,,"1992-02-18 00:00:00",2015,12398
"Brandon Wegher","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",28737,,,,,,,12458
"Lucky Whitehead","WR","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.330965909090909,,,,0,0,2.67335740072202,,0,43.4907840440165,0,0,0,0,0.661042524005487,0,3.25234657039711,0,0,0,"ACT",29024,"WhitLu00",,,,,,12439
"Zach Zenner","RB","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924731182795699,,0,0,,,,0,0.246236559139785,0,0.946236559139785,0,0,0,"ACT",28887,"ZennZa00",1825662,,,,,12264
"Andrew Franks","K","MIA",8,0,0,0,0,0,0,0,0,0.9195,0.0334442723448658,,0.237996396778296,0.304884941468028,0.237996396778296,0.081820849773372,1.21013412816692,0.353800298062593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83285714285714,"ACT",28907,"FranAn44",2174825,,,"1993-01-11 00:00:00",2015,12425
"Corey Grant","RB","JAC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0712857142857143,0,0,0,0,0,0.631347599768652,,0,24.1074277854195,,,,0,0.4025,0,1.87027183342973,0,0,0,"ACT",28847,"GranCo00",2174896,,,,,12402
"Chris Harper","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28985,"HarpCh01",,,,,,12201
"Chris Harper","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28985,"HarpCh01",,,,,,12201
"Josh Harper","WR","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",28866,"HarpJo00",1766833,,,"1991-12-01 00:00:00",2015,
"Gabe Holmes","TE","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28964,,,,,,,12499
"Akeem Hunt","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",28874,"HuntAk00",2174930,,,"1993-02-22 00:00:00",2015,12170
"Gus Johnson","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,,28965,"JohnGu00",2009218,,,"1993-08-10 00:00:00",2015,12406
"Matt LaCosse","TE","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28875,"LaCoMa00",,,,,,12596
"Jordan Leslie","WR","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28840,,2174915,,,,,
"Wes Saxton","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28941,,1985100,,,"1993-08-13 01:00:00",2015,
"Rasheed Bailey","WR","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28645,,2174949,,,,,12399
"Devante Davis","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",28649,"DaviDe00",1868418,,,"1992-10-13 01:00:00",2015,12265
"Rannell Hall","WR","CLE",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28787,"HallRa00",1892593,,,"1993-01-30 00:00:00",2015,12411
"Bradley Marquez","WR","LA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.673106060606061,,,,0,0,8.24317689530686,,0,0,0,0,0,0,0,0,0.237545126353791,0,0,0,"ACT",29001,,,,,,,12475
"Raheem Mostert","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451303155006859,,0,0,,,,0,0,0,1.35390946502058,0,0,0,"ACT",28654,"MostRa00",,,,,,12447
"Tyler Murphy","WR","MIA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28666,,,,,,,12466
"Thomas Rawls","RB","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1.37278571428571,0,0,0,0,0.0480714285714286,11.0534991324465,,0,0,,,,0.1,12.74,0.328571428571429,65.2474262579526,0,0,0,"ACT",28714,"RawlTh00",1865647,,,"1993-08-03 01:00:00",2015,12169
"Eli Rogers","WR","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.70085227272727,,,,0.1,0.299810606060606,37.3727797833935,,0,11.7610729023384,0,0,0,0,0,0,0.615306859205776,0,0,0,"ACT",28669,,,,,,,12731
"Rod Smith","RB","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451303155006859,,0,0,,,,0,0,0,0,0,0,0,"ACT",28718,"SmitRo01",,,,,,12444
"Terron Ward","RB","ATL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",28832,"WardTe00",,,,,,12446
"Mitchell Henry","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28927,,,,,,,12480
"Chandler Worthy","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28903,,,,,,,12512
"E.J. Bibbs","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29034,"BibbEJ00",2060571,,,"1991-08-28 01:00:00",2015,12214
"Michael Dyer","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"ACT",29080,,2080283,,,"1990-10-13 01:00:00",2015,12165
"R.J. Harris","WR","NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28757,,2175064,,,"1992-06-03 01:00:00",2015,12404
"Deon Long","WR","TEN",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29052,,2060459,,,,,
"Andrew Turzilli","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29066,,,,,,,12569
"Will Tye","TE","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3063446969697,,,,0.1,0.169034090909091,24.8708303249097,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29046,"TyexWi00",,,,,,12532
"Josh Lambo","K","SD",11,0,0,0,0,0,0,0,0,1.93664285714286,0,,0.511378881987578,0.578437404210696,0.675658425425506,0.217873114463177,2.00760059612519,0.451266766020864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,"ACT",28685,"LambJo44",2013049,,,"1990-11-19 00:00:00",2015,12417
"Brian Parker","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28688,"ParkBr00",,,,,,12433
"Dreamius Smith","RB","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",28689,,2175149,,,,,12413
"Austin Willis","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29083,,,,,,,12729
"Mack Brown","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",29085,,,,,,,
"Titus Davis","WR","NYJ",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28678,,1824582,,,"1993-01-03 00:00:00",2015,12193
"Donteea Dye","WR","TB",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.269876203576341,,,,0,0,3.28349381017882,,0,1.12448418156809,0,0,0,0,0,0,0,0,0,0,"ACT",29069,"DyexDo00",,,,,,12541
"Jahwan Edwards","RB","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",28680,,1824553,,,"1992-07-27 01:00:00",2015,12408
"Austin Hill","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",28710,,,,,"1991-07-17 01:00:00",2015,
"Adam Humphries","WR","TB",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.42566287878788,,,,0,0.0621212121212121,15.172202166065,,0.1,36.9738651994498,0,0,0,0,0.0902606310013718,0,0.570108303249098,0,0,0,"ACT",29070,"HumpAd00",,,,,,12505
"Darius Jennings","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29038,"JennDa00",,,,,,12586
"Daniel Brown","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29102,,,,,,,12585
"Shakim Phillips","WR","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",29105,,,,,,,12453
"Tyrell Williams","WR","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.99764285714286,,,,0.2,0.252071428571429,35.7467322151533,,0,5.75735900962861,0,0,0,0,0,0,0.0309659090909091,0,0,0,"ACT",28691,"WillTy00",2175352,,,,,12391
"Kasen Williams","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,29152,"WillKa02",2176428,,,,2015,
"Kasen Williams","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,29152,"WillKa02",2176428,,,,2015,
"Chris Moore","WR","BAL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.499785714285714,,,,0,0.0245714285714286,8.02828224407172,,0,6.07221458046767,0,0,0,0,0,0,0,0,0,0,,29341,"MoorCh00",1871375,,,"1993-06-16 00:00:00",2016,12773
"Laquon Treadwell","WR","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.214,,,,0,0.0479285714285714,20.3524002313476,,0,2.02407152682256,0,0,0,0,0.135390946502058,0,0.594151624548736,0,0,0,,29257,"TreaLa00",2079899,,,"1995-06-14 00:00:00",2016,12645
"Leonte Carroo","WR","MIA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.48321428571429,,,,0,0.1,17.873048004627,,0,0.359834938101788,0,0,0,0,0,0,0.26115523465704,0,0,0,,29320,"CarrLe00",2001803,,,"1994-01-24 00:00:00",2016,12655
"Malcolm Mitchell","WR","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2195,,,,0,0.0766428571428572,15.3315789473684,,0,5.44250343878955,0,0,0,0,0,0,0.0928977272727273,0,0,0,,29346,"MitcMa01",1877285,,,"1993-07-20 00:00:00",2016,12669
"Daniel Lasco","RB","NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.205219012115564,0,0,0,0,0,1.47138863000932,,0,0,,,,0,0.594408201304753,0,2.33755824790308,0,0,0,,29471,,1880836,,,"1992-10-09 00:00:00",2016,12846
"Devontae Booker","RB","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,0.751928571428571,0,0,0,0,0,5.02285714285714,,0,0,,,,0,7.17035714285714,0.242857142857143,30.0908571428571,0,0,0,,29370,"BookDe00",2061491,,,"1992-05-27 00:00:00",2016,12629
"Ezekiel Elliott","RB","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198412698412698,1,0,0,0,0,0,0,0,0,0,0,0,2.33192857142857,0,0,0,0,0.105214285714286,17.234008097166,,0,1.34938101788171,,,,0.1,17.1636428571429,0.477714285714286,72.8588779641411,0,0,0,,29238,"ElliEz00",2060769,,,"1995-07-22 00:00:00",2016,12625
"Jonathan Williams","RB","BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.261290322580645,0,0,0,0,0,1.66774193548387,,0,0,,,,0,0.646236559139785,0,1.98494623655914,0,0,0,,29390,"WillJo02",1999948,,,"1994-02-02 00:00:00",2016,12635
"Kenneth Dixon","RB","BAL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,,29368,"DixoKe00",1999385,,,"1994-01-21 00:00:00",2016,12632
"Kenyan Drake","RB","MIA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,0.385357142857143,0,0,0,0,0,2.8775,,0,1.66423658872077,,,,0,1.31228571428571,0,5.06357142857143,0,0,0,,29307,"DrakKe00",2000903,,,,2016,12630
"Tyler Ervin","RB","HOU",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,0.742214285714286,0,0,0,0,0,5.79936379410064,,0,32.5167812929849,,,,0,3.38042857142857,0.0520714285714286,12.9251012145749,0,0,0,,29353,"ErviTy01",1850942,,,"1993-10-07 00:00:00",2016,12639
"Carson Wentz","QB","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193183940242764,1,,,0.5,,33.5647142857143,20.9050714285714,62.5163885,12.6596428571429,1.03048004626952,1.25222672064777,232.108270676692,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.54028571428571,0.100142857142857,9.98311162521689,2.17991746905089,0,0,,29236,"WentCa00",1907522,,,"1992-12-30 00:00:00",2016,12610
"Dak Prescott","QB","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417785714285714,1,,,0.4,,30.3846428571429,19.2221428571429,63.4104807142857,11.1625,0.888432620011567,1.36604973973395,218.464198958936,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.93428571428571,0.105214285714286,13.8845575477154,1.7,0,0,,29369,"PresDa01",1824864,,,"1993-07-29 00:00:00",2016,12620
"Jacoby Brissett","QB","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.366386554621849,0.15266106442577,20.3055304023845,0.213725490196078,0,0,4.15278571428571,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.183193277310924,0,-0.0305322128851541,0.0449793672627235,0,0,,29325,"BrisJa00",1877247,,,"1992-12-11 00:00:00",2016,12616
"Jeff Driskel","QB","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,29441,,1824745,,,"1993-04-23 00:00:00",2016,12623
"Kevin Hogan","QB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,29396,"HogaKe00",1851143,,,"1992-10-20 00:00:00",2016,12618
"Nick Vannett","TE","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,,,,0,0,5.6,,0,0,0,0,0,0,0,0,0,0,0,0,,29328,"VannNi00",1871322,,,,2016,12680
"Sterling Shepard","WR","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.00885714285714,,,,0.2,0.4,53.6203585887796,,0,3.50839064649243,0,0,0,0,0,0,0.26115523465704,0,0,0,,29274,"ShepSt00",1996786,,,,2016,12658
"David Morgan","TE","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0924731182795699,,,,0,0,0.924731182795699,,0,0,0,0,0,0,0,0,0,0,0,0,,29422,,1907784,,,"1993-05-19 00:00:00",2016,12816
"Jerell Adams","TE","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10752688172043,,,,0,0,2.53960857409133,,0,0,0,0,0,0,0,0,0,0,0,0,,29418,,2000078,,,"1992-12-31 00:00:00",2016,12681
"Paxton Lynch","QB","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,7.52315592903828,4.65098039215686,56.6035286647993,2.87217553688142,0.27796451914099,0.306909430438842,45.2318571428571,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.639402427637722,0,1.57049486461251,0.0449793672627235,0,0,,29260,"LyncPa00",1999663,,,"1994-02-12 00:00:00",2016,12612
"Tajae Sharpe","WR","TEN",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.18864285714286,,,,0.2,0.353142857142857,50.9028918449971,,0,1.43933975240715,0,0,0,0,0,0,0.237545126353791,0,0,0,,29374,"SharTa00",2010724,,,"1994-12-23 00:00:00",2016,12657
"Cody Core","WR","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.246236559139785,,,,0,0,3.31612903225806,,0,0,0,0,0,0,0,0,0,0,0,0,,29433,,2000925,,,"1994-04-17 00:00:00",2016,12824
"Connor Cook","QB","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,29334,"CookCo00",1868391,,,"1993-01-29 00:00:00",2016,12613
"Corey Coleman","WR","CLE",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.04414285714286,,,,0.1,0.322142857142857,51.0886639676113,,0,2.56382393397524,0,0,0,0,0.254869684499314,0,1.2212274368231,0,0,0,,29249,"ColeCo00",2001251,,,"1994-07-06 00:00:00",2016,12646
"Jared Goff","QB","LA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,1.31720430107527,0.754838709677419,61.7347849462366,0.562365591397849,0.0462365591397849,0.0462365591397849,6.95302889095993,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.576344086021506,0,1.42050326188257,0,0,0,,29235,"GoffJa00",2061053,,,"1994-10-14 00:00:00",2016,12611
"Hunter Henry","TE","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.79528571428571,,,,0,0.310179294389821,17.2596298438404,,0,0.0449793672627235,0,0,0,0,0,0,0.0309659090909091,0,0,0,,29269,"HenrHu00",2079848,,,"1994-12-07 00:00:00",2016,12676
"Josh Doctson","WR","WAS",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5905,,,,0,0.129785714285714,19.3477154424523,,0,7.42159559834938,0,0,0,0,0,0,0,0,0,0,,29256,"DoctJo00",1825087,,,,2016,12648
"Will Fuller","WR","HOU",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305322128851541,1,0,0,0,0,0,0,0,0,0,0,0,3.60314285714286,,,,0.2,0.414401388085599,52.9112781954887,,0,0.0449793672627235,0,0,0,0,0.209739368998628,0,1.14090909090909,0,0,0,,29255,"FullWi00",2082827,,,"1994-04-16 00:00:00",2016,12647
